#format: frame checksums
#version: 2
#hash: MD5
#software: Lavf61.7.100
#tb 0: 1/60
#media_type 0: video
#codec_id 0: rawvideo
#dimensions 0: 1920x1080
#sar 0: 1/1
#stream#, dts,        pts, duration,     size, hash
0,        346,        346,        1,  3110400, 6359e12b8f3741587186470d775fe87d
0,        347,        347,        1,  3110400, 981df211bf0e5ce6e0970dda97458b22
0,        348,        348,        1,  3110400, 7bf2259c7d25dc7cfc9b57dd4c94700a
0,        349,        349,        1,  3110400, 7e59fbe513fe86ebe9d30f2fe4292725
0,        350,        350,        1,  3110400, 7b0060e52b48e5a7310bce594ec8a027
0,        351,        351,        1,  3110400, be95ddd7306c6d431a81adbcc6821a99
0,        352,        352,        1,  3110400, bca2ac22d812723e97f7187bd4048add
0,        353,        353,        1,  3110400, c055ffad54d876108b68acf1fc0bd29f
0,        354,        354,        1,  3110400, 0764dfc50f5d50c009d35b494e837f07
0,        355,        355,        1,  3110400, 48267228361b1627cb46c1c9f72123e1
0,        356,        356,        1,  3110400, 3ebaa71c9f1ed9a828a4f28a1e6ddb89
0,        357,        357,        1,  3110400, 25a25fa6fae288a5125c18446f2defe3
0,        358,        358,        1,  3110400, b8be3fe0c932c6cbe5839e6e7fc46c2e
0,        359,        359,        1,  3110400, 93e7d5178b798a73df3ad627c03cbf6b
0,        360,        360,        1,  3110400, b87cac3c84a46d0ad909cf38ecf2c29c
0,        361,        361,        1,  3110400, 5a436531ed4c6885aa856fd0891c37e3
0,        362,        362,        1,  3110400, 02f056f71c4627e676100cf6b03d0977
0,        363,        363,        1,  3110400, 6d10843112a22a94b4d16d44d46097ed
0,        364,        364,        1,  3110400, 70a30e49ea8c8a5e7f745cc2a206bce8
0,        365,        365,        1,  3110400, b33910b2d4966112835c0e9850611181
0,        366,        366,        1,  3110400, 1d89a89bb9749f594c334d3ab83e5abb
0,        367,        367,        1,  3110400, d8ab32a4ed721d0d0a2286086ad52d56
0,        368,        368,        1,  3110400, 722522bcebf74b93821056ae3e193e06
0,        369,        369,        1,  3110400, 615e6b0cbd96369b6ea4d509a06febd3
0,        370,        370,        1,  3110400, d82a1b10ec369561d4f523953dee86a7
0,        371,        371,        1,  3110400, bbed01c1e9ce6b721005decb3689c773
0,        372,        372,        1,  3110400, 99b26e98443d6862a62818af97923f1d
0,        373,        373,        1,  3110400, 114a270a6aa689186dc10ba7ba63711d
0,        374,        374,        1,  3110400, e578881138a05b6bd5f3350c40c0c98b
0,        375,        375,        1,  3110400, cf86fdd4e028ae23e55c8ea6a2e66d77
0,        376,        376,        1,  3110400, 57d8b291a2c6379d37ed53a8381d3f2c
0,        377,        377,        1,  3110400, 9186e4c897c72909c16a6681b41d295e
0,        378,        378,        1,  3110400, 219b1a806216ce4a4b51ad06ca74eb64
0,        379,        379,        1,  3110400, 6fee3f50ce40afd4caa1e9ec525fad8a
0,        380,        380,        1,  3110400, acc56fc2233c4057ad311bc6c1eaf06c
0,        381,        381,        1,  3110400, cdaf2bfa7f1e64f7530dce176853a431
0,        382,        382,        1,  3110400, 3d78c7204bcfd0f4af10b61ffe327c36
0,        383,        383,        1,  3110400, 43b83f4880bcaa796b5d961f32f1381f
0,        384,        384,        1,  3110400, 09249feab4043bce6c8588d1b68b8b43
0,        385,        385,        1,  3110400, 71fcd2892315ac5d5f3fea58df63e171
0,        386,        386,        1,  3110400, 61b630a3e3bc290848ec3e231bef54f2
0,        387,        387,        1,  3110400, da4e9a7cf2ae1c3f0936cc9ef4efa1ca
0,        388,        388,        1,  3110400, e9b343c14c2951deeffb37822d8b5eb6
0,        389,        389,        1,  3110400, 9e5722433d125ddaeb6e4a6b973db316
0,        390,        390,        1,  3110400, 587eaee54f76d531daf2bd04cdaae265
0,        391,        391,        1,  3110400, d8ff01cf96a59b147d1906d8bd9d9764
0,        392,        392,        1,  3110400, 332e9dcc711496bf9968334b71732091
0,        393,        393,        1,  3110400, c40d3062ceb91d93259469879c5dfb62
0,        394,        394,        1,  3110400, d467b595ef014e791e05210acecb66f3
0,        395,        395,        1,  3110400, d467b595ef014e791e05210acecb66f3
0,        396,        396,        1,  3110400, 3a5ef77db4525ca293804c41567cce1f
0,        397,        397,        1,  3110400, 523025eb43e04fc8b4f58c038d27fe4f
0,        398,        398,        1,  3110400, 14a3ed448a38070dc7543ebfc63f15b3
0,        399,        399,        1,  3110400, 10e64d5e76e2af968982caee56a8ff43
0,        400,        400,        1,  3110400, 88c75255be2f5e54380e9469106de7fd
0,        401,        401,        1,  3110400, 7acce51345479a2cba8a99c1e06ce6a3
0,        402,        402,        1,  3110400, ec9f5120ae133cbbc9f240d197064908
0,        403,        403,        1,  3110400, d33c839f62ac61ab7a589b4263414b2a
0,        404,        404,        1,  3110400, 4ffcabf653dec5f9f28bb79037944265
0,        405,        405,        1,  3110400, 97db0247d2be5e4224d0548044a6e42f
0,        406,        406,        1,  3110400, 59d1b2689275090eb5b9b33f3723cfd2
0,        407,        407,        1,  3110400, dfd8d02294da8a102d36b8f1ec489431
0,        408,        408,        1,  3110400, 2a1836902e7f3c25c0e1ff70c6ff90c7
0,        409,        409,        1,  3110400, 7acb31211d71087853b73c4009761a95
0,        410,        410,        1,  3110400, 7acb31211d71087853b73c4009761a95
0,        411,        411,        1,  3110400, 2c3d147693f29445adfe319bedbcf9ae
0,        412,        412,        1,  3110400, c3aa39393d574d51a811ef25c0a54658
0,        413,        413,        1,  3110400, 1dc55e92fac3a60f3c2854dc3f9c3c9e
0,        414,        414,        1,  3110400, 1c6d7f4293683bc6b21f7a8ecee34815
0,        415,        415,        1,  3110400, 827bf61dabe929717a31207f34943095
0,        416,        416,        1,  3110400, ded0907cd2af799f55e7cd36f2a884cb
0,        417,        417,        1,  3110400, 2564dc4accc1011484666f9d7eecd664
0,        418,        418,        1,  3110400, 61924d19e828167c7950dc7105fe944a
0,        419,        419,        1,  3110400, c87afcf1487c8dfd76229afa6cef2072
0,        420,        420,        1,  3110400, 2afb8a625fcf30f9301325e5fde3b928
0,        421,        421,        1,  3110400, 665b04d58ba576cf50b544dc569738dc
0,        422,        422,        1,  3110400, 665b04d58ba576cf50b544dc569738dc
0,        423,        423,        1,  3110400, 080113f3e38c5e97c853425df2cc0d54
0,        424,        424,        1,  3110400, 51352f607fe6ec98b128d8f4207cec3b
0,        425,        425,        1,  3110400, 2bceb603243890df1e76353edd2d3707
0,        426,        426,        1,  3110400, 0cece1aea27d167ba20277611bfef9e1
0,        427,        427,        1,  3110400, 4be615979ffd22ae6d2880e0297ed7c5
0,        428,        428,        1,  3110400, ab6e5037dc2237031de9045596e753c4
0,        429,        429,        1,  3110400, 300a9bc8c4c6cecf814776dcf35af7f2
0,        430,        430,        1,  3110400, 168b0ef984fe011902ae646bacb3c513
0,        431,        431,        1,  3110400, 909723d54c02c253971dff18aca3ea26
0,        432,        432,        1,  3110400, 28204cb66fd0ca118e9b13240abcb811
0,        433,        433,        1,  3110400, 679f03b984af4bf7e57fa11e08d39543
0,        434,        434,        1,  3110400, 74ce44adbdb440a7789273a360697429
0,        435,        435,        1,  3110400, 6b846c8602189408602627ab87d81802
0,        436,        436,        1,  3110400, 6cb87783a1f415185ac88c0496f51aa4
0,        437,        437,        1,  3110400, 16bbbe7f6cc534c479c94a9380fd3457
0,        438,        438,        1,  3110400, 1e6255dfdae5cedf83d5ec336e6e801d
0,        439,        439,        1,  3110400, 0c24f87d8cda249c703d776483909cc7
0,        440,        440,        1,  3110400, d49e60318b89c8e074c14c9aed1e2607
0,        441,        441,        1,  3110400, 45590ff4fa93071ee4344ba318919fcb
0,        442,        442,        1,  3110400, 04d20c22fb683f2ecb9f38a3101240a3
0,        443,        443,        1,  3110400, 7bf6fff763e8f9b44cfac122e9ea27a5
0,        444,        444,        1,  3110400, c3f05434cec66e1ebd392af88ace7ce1
0,        445,        445,        1,  3110400, 69542fda6cc0baf30eacb2a1fd1f0f14
0,        446,        446,        1,  3110400, d23a3b6290b8144f23146160b74a2852
0,        447,        447,        1,  3110400, 2dd3afc8ee9f3e407085c1aab51dd5e1
0,        448,        448,        1,  3110400, 5aca83bdd7010be4e182f83ca8af82f9
0,        449,        449,        1,  3110400, 5aca83bdd7010be4e182f83ca8af82f9
0,        450,        450,        1,  3110400, 35f131041527bf9df49ed053feb78196
0,        451,        451,        1,  3110400, e4dc2ccb7cfdf47b494f9e12455f28d8
0,        452,        452,        1,  3110400, e4dc2ccb7cfdf47b494f9e12455f28d8
0,        453,        453,        1,  3110400, 9f68c1baf6a8c638b50ed016cb3022c6
0,        454,        454,        1,  3110400, 8370c7e83e257964b3e5a6b9ef71f2f6
0,        455,        455,        1,  3110400, 8370c7e83e257964b3e5a6b9ef71f2f6
0,        456,        456,        1,  3110400, d2cc8d4c9bcd59ee9da60a4d09036340
0,        457,        457,        1,  3110400, 830e5e82dc002f8e518960294c5baae7
0,        458,        458,        1,  3110400, 6f543cfadd97f1b8a0f3460cb7947b81
0,        459,        459,        1,  3110400, 3d51c398cbfc8952f0f19a51c045537e
0,        460,        460,        1,  3110400, 3f2cb12e3a80a54ec1d2a6c7d2110610
0,        461,        461,        1,  3110400, 54171f87b0c7002538c63962e9eee68b
0,        462,        462,        1,  3110400, 515c29aa68b3b745107809be8d5da241
0,        463,        463,        1,  3110400, decb51a404aa7133d81e720189461e84
0,        464,        464,        1,  3110400, 1b346d286042dacc94f58d43248e490f
0,        465,        465,        1,  3110400, 09fc33047079a9adb78d499fa1d43e2d
0,        466,        466,        1,  3110400, 0a3fdcb797e742159af67ebae1c32898
0,        467,        467,        1,  3110400, 0a3fdcb797e742159af67ebae1c32898
0,        468,        468,        1,  3110400, 710eb97ac7c35b83fd31075440842427
0,        469,        469,        1,  3110400, 087a3d148662fce2dbdf230f5b52481a
0,        470,        470,        1,  3110400, 9888e15a461aacc312fa8cc1680c88ce
0,        471,        471,        1,  3110400, 554ffccac9c0d3a8bce14f0ba80074b3
0,        472,        472,        1,  3110400, 331e2d04d6029f74ad930164d59e2611
0,        473,        473,        1,  3110400, eb5785a77b9f7817becf2a937418ba89
0,        474,        474,        1,  3110400, 54fcca118d8c3500feb36b814e5ded54
0,        475,        475,        1,  3110400, b21046d20ce04465a872781ff1f926f4
0,        476,        476,        1,  3110400, 2617700545aa8c5dce9668ecd1853c39
0,        477,        477,        1,  3110400, d2b4766aa255c20a899e560f9f15d095
0,        478,        478,        1,  3110400, 575cb38c13dac15fdba1209955c7a818
0,        479,        479,        1,  3110400, 38deda10a7425977cc6f3adfa05a21c9
0,        480,        480,        1,  3110400, db94ffd72ca96daadb04f81eadbb1c71
0,        481,        481,        1,  3110400, 0ca0e43ae8d79d0305a3649d73fe1397
0,        482,        482,        1,  3110400, d2e456b3fc73420a6bc3d23c8cb2d166
0,        483,        483,        1,  3110400, 692c854716769abe45d576ff5648535b
0,        484,        484,        1,  3110400, 1381b54fc85eed75fcde52c00f7c477a
0,        485,        485,        1,  3110400, 95f174019ba74445371d2f96ce9c940e
0,        486,        486,        1,  3110400, 8f8d31044cdcbbe2d6894771725d52aa
0,        487,        487,        1,  3110400, 5ba6183cf96b3c0584a7c4f99b35461e
0,        488,        488,        1,  3110400, 683e7a5060db0ac87a29dfdb864064fe
0,        489,        489,        1,  3110400, 9d482ac74d8c9eeb9ac9fcd30f73522f
0,        490,        490,        1,  3110400, a2812d7ce7fa90a134e7f6aebddf6ae0
0,        491,        491,        1,  3110400, d447a11fd62bc8848ffca7cba1e7a3c3
0,        492,        492,        1,  3110400, 373693ecbd1e12dac8c1c0b54081f9d7
0,        493,        493,        1,  3110400, 74ffe0d87ac5d55f4a30f3eac894e2d0
0,        494,        494,        1,  3110400, 8fd075c56087e7dba58f43a9b8e91b86
0,        495,        495,        1,  3110400, d2cecd22399437e8ef96889fd41320d5
0,        496,        496,        1,  3110400, ac217d6ffb81519c374a27d464753066
0,        497,        497,        1,  3110400, cfaf6a4a2d9cbe2178e11ff830a6935b
0,        498,        498,        1,  3110400, 260b62cd02640ac7932f1d99433af610
0,        499,        499,        1,  3110400, 9f476a1c2fd01e8579f319e36370dba8
0,        500,        500,        1,  3110400, 3d3421af6d285777b9dc2d2752f1bae4
0,        501,        501,        1,  3110400, d2ccc560a203cfdb7997095504545d15
0,        502,        502,        1,  3110400, 4a87519a5cc3004a9ce157d2e55e7a9f
0,        503,        503,        1,  3110400, 54e19e6dcd16476a8d4b69c06aff9b2f
0,        504,        504,        1,  3110400, de6f63867b6c905a52e0ad3e21826367
0,        505,        505,        1,  3110400, dd98266b6224f3a9b2d48726340fee17
0,        506,        506,        1,  3110400, f10e35de5ee347cd29c775a9711c4fe7
0,        507,        507,        1,  3110400, 718c8a76514eed48274a2611657be08f
0,        508,        508,        1,  3110400, d3cdeca323f0fa125e3efafb5613939a
0,        509,        509,        1,  3110400, e230f3b1b12c6f75ff35a6e2b67742e3
0,        510,        510,        1,  3110400, 8d4103d48063c81e92507a17d7588b73
0,        511,        511,        1,  3110400, c7e490d444c5cce22e7d9f80f6ff1e77
0,        512,        512,        1,  3110400, 809d13e5a80d8dcd9cf1592515a229e5
0,        513,        513,        1,  3110400, f5fe54a3c2a71e47b7c070b5f0d0dedf
0,        514,        514,        1,  3110400, 613441e31dab5acee751b661dfddb314
0,        515,        515,        1,  3110400, 613441e31dab5acee751b661dfddb314
0,        516,        516,        1,  3110400, 1654fb0187ffea64dc8718c26cb10b5b
0,        517,        517,        1,  3110400, 704557403380d12182ad71a1ab67f27d
0,        518,        518,        1,  3110400, dd3a08ef1f41919a1a3c5abae426bfe4
0,        519,        519,        1,  3110400, dd895571ec921a4e44b4b99da84a44f1
0,        520,        520,        1,  3110400, 003975e2df75555218888bf8e2df5125
0,        521,        521,        1,  3110400, 003975e2df75555218888bf8e2df5125
0,        522,        522,        1,  3110400, 5feb86a317f63ba3be001ee18c10051f
0,        523,        523,        1,  3110400, 8ff405176c4a42f4d20ed930b52f163a
0,        524,        524,        1,  3110400, c7bdc4d39c122be301b8ef374a8751f0
0,        525,        525,        1,  3110400, f703a3144037c45e7e5ad3ca6864e272
0,        526,        526,        1,  3110400, d380127de40e973516dee9d05c005434
0,        527,        527,        1,  3110400, be02de742b215d17d1e29c64ba1602c0
0,        528,        528,        1,  3110400, 96e03c3c47713de98f4610b97453f01e
0,        529,        529,        1,  3110400, f221b8318ba83c4b271e46f7f46300ba
0,        530,        530,        1,  3110400, f221b8318ba83c4b271e46f7f46300ba
0,        531,        531,        1,  3110400, efcc76b531c5a5e08bab990f48e5a986
0,        532,        532,        1,  3110400, a97cec7b17fbf9b018349b4717c24e82
0,        533,        533,        1,  3110400, e54fd8b1738bc7e3ec0c3ff65866c670
0,        534,        534,        1,  3110400, 09b060d17f2fd8d10e0098a7a811dd96
0,        535,        535,        1,  3110400, 3ab224310455bcccfc1a063b81b58623
0,        536,        536,        1,  3110400, 067572027fa26c0983436855703bf4af
0,        537,        537,        1,  3110400, c953581b93a194febc105c5ad9537540
0,        538,        538,        1,  3110400, 1011e6e0f80b96e5b65e7db92690bbf2
0,        539,        539,        1,  3110400, 7808a8927a29f83db7c2e345f94b1c6d
0,        540,        540,        1,  3110400, b98b93c9c4198b822d2089f756a9b094
0,        541,        541,        1,  3110400, b55968c17fd79dca45b75452a89770ab
0,        542,        542,        1,  3110400, 7dea25b452107cf1178ffd1ce87e7144
0,        543,        543,        1,  3110400, 1cc7be00c63eee9bf566ab349aa8b986
0,        544,        544,        1,  3110400, 0b7d393d151eba95586ca492abf30717
0,        545,        545,        1,  3110400, f7ddf28abd79bd3ca71dc47b596ad573
0,        546,        546,        1,  3110400, 247def2fad94e5e94c3c644e122ad635
0,        547,        547,        1,  3110400, 898957c0b42ebf21e759ad5d542434ca
0,        548,        548,        1,  3110400, 898957c0b42ebf21e759ad5d542434ca
0,        549,        549,        1,  3110400, 59005179e07fb614cf95940e218bae9e
0,        550,        550,        1,  3110400, 5c8721af7669a9b1f00454754931fa1f
0,        551,        551,        1,  3110400, cbdd18fe0f3b0e10e00f5cfa7479c65c
0,        552,        552,        1,  3110400, 94327c0c3082a0b61375a8d5ff21f7ad
0,        553,        553,        1,  3110400, 3f2b0d9c94c16d151404cb0965f3a761
0,        554,        554,        1,  3110400, 809bf688cf32b36ce37c46c2988dcac3
0,        555,        555,        1,  3110400, 92e08fdd972724228239d1745efd354d
0,        556,        556,        1,  3110400, 49217847346d0323e3dcb3e1f7de674c
0,        557,        557,        1,  3110400, 49217847346d0323e3dcb3e1f7de674c
0,        558,        558,        1,  3110400, faf06832e8c3848df258c8683998acb6
0,        559,        559,        1,  3110400, ef69a57bdf455c93f44e3810d39695df
0,        560,        560,        1,  3110400, 0c1eba7b430df093415d1ae7f12c1108
0,        561,        561,        1,  3110400, 1a3349d8f33766c1486edce191751c0c
0,        562,        562,        1,  3110400, e3532673b0301deb13da7834db187e44
0,        563,        563,        1,  3110400, 11b5cf49d583ce161ae970dd9ea5498c
0,        564,        564,        1,  3110400, fceabe1f55a967373a69e7257ac4f643
0,        565,        565,        1,  3110400, 45973086bd7b995663a942fc5cd7cc1e
0,        566,        566,        1,  3110400, 1b9758a4e94fb5becf6957b8f25cbbe5
0,        567,        567,        1,  3110400, 6f6d26b069288b28bed2e0f3c818ec6b
0,        568,        568,        1,  3110400, 42c79629b35ff10208c466b00e8656ba
0,        569,        569,        1,  3110400, 42c79629b35ff10208c466b00e8656ba
0,        570,        570,        1,  3110400, 0478f904ed11b084865820c73bbccd5d
0,        571,        571,        1,  3110400, 011fd8f041923a259979d628cc76f605
0,        572,        572,        1,  3110400, 8fa08e0ae4c7001c56fedef1ff0d8905
0,        573,        573,        1,  3110400, 9084bb788505543aa69172ff43c40f9d
0,        574,        574,        1,  3110400, ca1dbdd572efe0e23c6d423bd46ca2cb
0,        575,        575,        1,  3110400, 4fa47202569262d648d625beb933634e
0,        576,        576,        1,  3110400, 23b75917a9dc6e354430e28a00dc4d8c
0,        577,        577,        1,  3110400, ffd41edaa1c1318784085740832dff46
0,        578,        578,        1,  3110400, 07968749b5a697d2f1c7b475786cba26
0,        579,        579,        1,  3110400, bc050bba662c1775ca06ee8a4e577fc0
0,        580,        580,        1,  3110400, 8d32111a5788a197c3b18c891c027164
0,        581,        581,        1,  3110400, 81cff2b7d9777c2283a5de2e858d070b
0,        582,        582,        1,  3110400, bb79c35827ce7545d5a5ea44f0630206
0,        583,        583,        1,  3110400, 823c154924a48b8de3619245c490e87a
0,        584,        584,        1,  3110400, 954228112b71bed95ceb06b7f890c4df
0,        585,        585,        1,  3110400, eed80d606dfc3beb57bbcaf4aec40fa4
0,        586,        586,        1,  3110400, 7d01feda19bd6afeb753be0a89cecbcc
0,        587,        587,        1,  3110400, 46378329d1242f00ee6d8d4b14b6ec4b
0,        588,        588,        1,  3110400, 25c0f559016e20de457b351ea1f1d6af
0,        589,        589,        1,  3110400, 50c8effd1ee09bfe24c7e65e14060372
0,        590,        590,        1,  3110400, d87fc6c5b45b3bd317b87d1da7a6359c
0,        591,        591,        1,  3110400, 798e3503d8f7ab21f34b60825f4a261e
0,        592,        592,        1,  3110400, e38eb00dc776f8d716bf4ff7d8a89193
0,        593,        593,        1,  3110400, 3f2b65a3d26d29e1b841dab1be78941f
0,        594,        594,        1,  3110400, cf239cd44a86331099d63df946dc6547
0,        595,        595,        1,  3110400, 70f578b5cdaa7c0b9f7484e0e3e1cc9a
0,        596,        596,        1,  3110400, 3882864e0fd92e6a4213d71e28134c6e
0,        597,        597,        1,  3110400, 7ebc711347140f35aae3e10b611b680c
0,        598,        598,        1,  3110400, 087afaf1776a144a3bed8e4756bc53ca
0,        599,        599,        1,  3110400, 462bbe9a7db7f8f132a6c20fd0562467
0,        600,        600,        1,  3110400, 08db18495162effe9006d0e4dcc4bddb
0,        601,        601,        1,  3110400, ce55b824bbced463de64824243182b13
0,        602,        602,        1,  3110400, be987777a6a2078bee4c7914aeb9cee5
0,        603,        603,        1,  3110400, ecd725cdb2c6b2c31fc26348cf79a9e0
0,        604,        604,        1,  3110400, 858cb4bd72f4c6c4695578668dd5edc5
0,        605,        605,        1,  3110400, 14b984c1f7c49736c9b24aa30845567d
0,        606,        606,        1,  3110400, 93fd3b7fa23adc0907f42a976c14253e
0,        607,        607,        1,  3110400, 87ee1889f561eb3d04559ed2d81d89f8
0,        608,        608,        1,  3110400, e7bc1d409b68e5249d3273f7cdd3e780
0,        609,        609,        1,  3110400, 53c8da1cbcaadd33e72f7d67364f2afd
0,        610,        610,        1,  3110400, 752fb12dca6c3cc46272ba300ddaa613
0,        611,        611,        1,  3110400, aa341908c8942825320a1f615b13c276
0,        612,        612,        1,  3110400, 4290646042d411f81ea6d27693b2ffca
0,        613,        613,        1,  3110400, 73a07aa1a7f767d86cbaba98124e6730
0,        614,        614,        1,  3110400, f5d25399636520c96385cba954fa68e1
0,        615,        615,        1,  3110400, 38e97150ffb9c80716d4408ddcd71a96
0,        616,        616,        1,  3110400, 238447edb8f828480635d9985b746749
0,        617,        617,        1,  3110400, 8470e821170f3ae89d182fed63227975
0,        618,        618,        1,  3110400, 91259f15b260c060104cb7401006f4be
0,        619,        619,        1,  3110400, a0236077fb6dd5645fd5e2f2ee34ca62
0,        620,        620,        1,  3110400, 860b09ba2e91c06b425cd43931f071de
0,        621,        621,        1,  3110400, 547959e9c3d1d5ca7e0158e0e6457a93
0,        622,        622,        1,  3110400, 54e7b7da5f2d11c5b35322f81f436eea
0,        623,        623,        1,  3110400, cc032bed8acbccd9ec07e1fd9237df3a
0,        624,        624,        1,  3110400, ea5b3cec9016cf887e8d11815d8a0179
0,        625,        625,        1,  3110400, 46232460b1126f98c7acaf7f6df8fba9
0,        626,        626,        1,  3110400, 249676e4b1d03ead28c0b9fbe35175f0
0,        627,        627,        1,  3110400, 6694eaaa7970231b6482dd90e530820d
0,        628,        628,        1,  3110400, 222e8bfe026a2ba41833d26c012df4ff
0,        629,        629,        1,  3110400, 222e8bfe026a2ba41833d26c012df4ff
0,        630,        630,        1,  3110400, b31de1b96ddb054554819baf32cca7f9
0,        631,        631,        1,  3110400, 4b05b2d30e4282af20659cf1e5453145
0,        632,        632,        1,  3110400, 99e4591af8b5ae36ba0c9ccf7be2c085
0,        633,        633,        1,  3110400, dbc96a1462cf140dd90d47bde39151e3
0,        634,        634,        1,  3110400, 98d6dc50014d592295c9a19267b2409f
0,        635,        635,        1,  3110400, 7e0eda5db07e3e09d5b8675c5656c584
0,        636,        636,        1,  3110400, c329a6feded65451d642d54a5513d66e
0,        637,        637,        1,  3110400, 16db6c57847e820a94cd328a717d3696
0,        638,        638,        1,  3110400, a3774b43f418674ccaaee2507e625a01
0,        639,        639,        1,  3110400, 9006330e00d2906b92a98cc5b9134062
0,        640,        640,        1,  3110400, 5dcfb0d72d2e00091fefd22904081b55
0,        641,        641,        1,  3110400, 5dcfb0d72d2e00091fefd22904081b55
0,        642,        642,        1,  3110400, 809efa8264433052c4276d423788b071
0,        643,        643,        1,  3110400, 60e09f31588164ecd23197da0d15321e
0,        644,        644,        1,  3110400, 38da08302f1ebfbe095c322ed2959a28
0,        645,        645,        1,  3110400, c4278daeca463c5ee823bbbfbc9834ff
0,        646,        646,        1,  3110400, b54a1b531999cd84a586163f3b254c86
0,        647,        647,        1,  3110400, c673bcb375811a355df6999d46c9ae84
0,        648,        648,        1,  3110400, 96460cc43c6ce391bcafa1075210f768
0,        649,        649,        1,  3110400, 485bd10c178ddd32c134f6af7e9ee33b
0,        650,        650,        1,  3110400, 485bd10c178ddd32c134f6af7e9ee33b
0,        651,        651,        1,  3110400, f99f6ad21cc5bf27e0d68591c88d35be
0,        652,        652,        1,  3110400, 1cf2ab4ef718cddbeb4c54450a241b6c
0,        653,        653,        1,  3110400, 6f6fa42c2cb1131b0127e8dfc35a11ab
0,        654,        654,        1,  3110400, 08452bead0fe8607eaaef985c7d3bc9b
0,        655,        655,        1,  3110400, 9d90f03a32a63a7881ef18cebf98f6d2
0,        656,        656,        1,  3110400, f1e1e159b8e4052e55534aa6d443203e
0,        657,        657,        1,  3110400, 332f99159cb0d82ee458cd023d40d519
0,        658,        658,        1,  3110400, 260720b72f9176ebcee00e0399dbd58c
0,        659,        659,        1,  3110400, eeac8b519d89d4dc091fc29a728f3633
0,        660,        660,        1,  3110400, 4783887c2e76d0d9175b155ddf38d94e
0,        661,        661,        1,  3110400, 8b7831ca097542d87d4b0ba67af99e97
0,        662,        662,        1,  3110400, 227c5458abca2f834fcdca71964deced
0,        663,        663,        1,  3110400, 286c63e697768ff6817fefe4bf35726b
0,        664,        664,        1,  3110400, 8e8f490a3cd53501b00a16a11b3fa376
0,        665,        665,        1,  3110400, 735d0e350a2b8e09abe05d66b0a75704
0,        666,        666,        1,  3110400, 738264d5932fdb0f57f1f4b29b489bf9
0,        667,        667,        1,  3110400, bef5b5d510b1214276518fe3b049703e
0,        668,        668,        1,  3110400, 8070382d9c44fa0183d3a8b00acd0669
0,        669,        669,        1,  3110400, 20b032d2db5dbbd116a5d9a9cda3a83c
0,        670,        670,        1,  3110400, 3baecb7291fdf21576855eb8c0d5d94c
0,        671,        671,        1,  3110400, 47d925e7ce0f682405eb1611f1de2f95
0,        672,        672,        1,  3110400, e8c7942bf93271a7f6351739f56fecbb
0,        673,        673,        1,  3110400, 4fbdf5b48cc3a5f6c81abdc353dd5858
0,        674,        674,        1,  3110400, 4fbdf5b48cc3a5f6c81abdc353dd5858
0,        675,        675,        1,  3110400, 4ff08273415a41ecb87ac33d895129d7
0,        676,        676,        1,  3110400, 0e45f31efe14adac8965dfbbbac8029f
0,        677,        677,        1,  3110400, 938bb53a4de62c121240dea27fc68af6
0,        678,        678,        1,  3110400, 02f52704bf3470dfb5bad83b7f64fcbc
0,        679,        679,        1,  3110400, 625bcbd874e3fb0caf26498fa4b4d15d
0,        680,        680,        1,  3110400, 625bcbd874e3fb0caf26498fa4b4d15d
0,        681,        681,        1,  3110400, 9c7196df61e5cad462673d0f1ee44152
0,        682,        682,        1,  3110400, 835c46519fd12da61d413884c8643710
0,        683,        683,        1,  3110400, dce9cbc0fea8f0bddcb361d2f107931f
0,        684,        684,        1,  3110400, 5b88c10e71f9da912f8d6ee9e7356ced
0,        685,        685,        1,  3110400, fb8b2aea257aaf6d6828f7be9cdf163f
0,        686,        686,        1,  3110400, 52a66901d41fa45eb75730399095b44b
0,        687,        687,        1,  3110400, 9ce528185b232dfdf7b21764c46828ad
0,        688,        688,        1,  3110400, 2315c67e506958244d3dee4db346879a
0,        689,        689,        1,  3110400, e98c6d2508c278609b08f1a4f9bfe572
0,        690,        690,        1,  3110400, 54bcba419e2cf9072ec697c383eb68e6
0,        691,        691,        1,  3110400, 4ef0ab668a883384a3bae523d94da322
0,        692,        692,        1,  3110400, e74b541f29320385207f82133fab3f89
0,        693,        693,        1,  3110400, ae64bef483192adf6e041e421e93e4f6
0,        694,        694,        1,  3110400, 19070e80d7aa9b7d01e49f76cd1111c7
0,        695,        695,        1,  3110400, 19070e80d7aa9b7d01e49f76cd1111c7
0,        696,        696,        1,  3110400, 69c3f5999cef4d82f04f02805a9d4859
0,        697,        697,        1,  3110400, 8b4e7f69a223a65f7c3dcbe8158bc425
0,        698,        698,        1,  3110400, a61af8e8e9dd3e3ca03d1408e688c8a1
0,        699,        699,        1,  3110400, 42483c2da036b075e00b25213fde9acf
0,        700,        700,        1,  3110400, 505c52020d90c7563759c5678f40637b
0,        701,        701,        1,  3110400, 505c52020d90c7563759c5678f40637b
0,        702,        702,        1,  3110400, 7306d93222c520c9fd5dc6cd14a1a229
0,        703,        703,        1,  3110400, 3ad9beb8f6b34597b2a19262ac2df20e
0,        704,        704,        1,  3110400, cf4e3e4cd71aeab9da3431444df99ff9
0,        705,        705,        1,  3110400, 77a5c50a79801a8bac6ed5ee3d793926
